dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt
0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-12b,web-004-kanban,1.0,1,43426.8,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_082009/gemma-4-12b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-12b,web-005-expense,1.0,1,45261.9,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_082009/gemma-4-12b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ag-001-fix-bugs,1.0,3,28436.13333333333,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ag-002-build-cli,1.0,3,52748.9,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ag-003-fix-package,1.0,3,66587.09999999999,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ag-004-data-pipeline,1.0,3,23367.63333333333,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ag-005-codebase-recon,1.0,3,26529.666666666668,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-001-recall-2k,1.0,3,6925.3,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-002-recall-8k,1.0,3,7413.033333333333,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-003-recall-32k,1.0,3,12721.666666666666,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-004-recall-64k,1.0,3,31495.033333333336,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-005-aggregate-16k,1.0,3,100620.0,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-006-superseded-16k,1.0,3,147984.86666666667,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,ctx-007-tally-16k,1.0,3,132748.30000000002,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,py-001-rle,1.0,3,13525.333333333334,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,py-002-lru-cache,1.0,3,16597.533333333333,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,py-003-date-parser,1.0,3,29425.5,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,py-004-expr-eval,0.5926,3,61930.63333333333,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,py-005-csv-parser,0.9333333333333332,3,79693.53333333334,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,py-006-toposort,1.0,3,33377.066666666666,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-001-knights,1.0,3,12314.566666666666,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-002-warehouse,1.0,3,10068.166666666666,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-003-code-trace,1.0,3,10943.933333333334,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-004-office-grid,1.0,3,24965.36666666667,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-005-bakery-audit,1.0,3,45157.799999999996,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-006-string-pipeline,1.0,3,183512.30000000002,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-007-monty-fall,1.0,3,47711.833333333336,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,rs-008-river-boat,1.0,3,48448.166666666664,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,web-001-desktop,0.48146666666666665,3,42329.56666666667,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,web-002-maze,0.6666666666666666,3,59058.53333333333,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,web-003-sand,0.5926,3,60428.13333333333,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,web-004-kanban,1.0,3,25265.899999999998,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-26b-a4b,web-005-expense,0.9629666666666666,3,26149.533333333336,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-26b-a4b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ag-001-fix-bugs,1.0,1,319872.9,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ag-002-build-cli,1.0,1,353205.3,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ag-003-fix-package,1.0,1,451902.2,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ag-004-data-pipeline,1.0,1,322037.3,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ag-005-codebase-recon,1.0,1,179425.3,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-001-recall-2k,1.0,1,177567.1,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-002-recall-8k,1.0,1,188420.5,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-003-recall-32k,1.0,1,344193.2,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-004-recall-64k,1.0,1,597515.2,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-005-aggregate-16k,1.0,1,223206.5,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-006-superseded-16k,1.0,1,269755.5,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,ctx-007-tally-16k,1.0,1,574089.5,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,py-001-rle,1.0,1,232121.2,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,py-002-lru-cache,1.0,1,229331.5,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,py-003-date-parser,1.0,1,839796.7,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,py-004-expr-eval,1.0,1,1191633.4,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,py-005-csv-parser,0.5,1,1706173.2,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,py-006-toposort,1.0,1,483684.5,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-001-knights,1.0,1,254088.4,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-002-warehouse,1.0,1,172153.8,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-003-code-trace,1.0,1,257796.8,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-004-office-grid,1.0,1,302337.6,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-005-bakery-audit,1.0,1,344918.4,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-006-string-pipeline,1.0,1,237259.9,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-007-monty-fall,1.0,1,327088.6,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,rs-008-river-boat,1.0,1,395340.9,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,web-001-desktop,0.6667,1,800525.4,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,web-002-maze,0.9,1,1149422.1,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,web-003-sand,0.8889,1,1040045.0,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,web-004-kanban,1.0,1,460544.3,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-31b,web-005-expense,1.0,1,518990.3,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_095849/gemma-4-31b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ag-001-fix-bugs,1.0,3,34504.6,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ag-002-build-cli,0.8333333333333334,3,26152.7,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ag-003-fix-package,1.0,3,79020.7,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ag-004-data-pipeline,1.0,3,25070.466666666664,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ag-005-codebase-recon,0.6666666666666666,3,47025.166666666664,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-001-recall-2k,1.0,3,4344.366666666667,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-002-recall-8k,1.0,3,5190.933333333333,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-003-recall-32k,1.0,3,6943.333333333333,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-004-recall-64k,0.6666666666666666,3,21761.233333333334,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-005-aggregate-16k,1.0,3,6172.366666666666,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-006-superseded-16k,1.0,3,6727.3,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,ctx-007-tally-16k,0.0,3,8599.333333333334,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,py-001-rle,0.6666666666666666,3,10087.5,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,py-002-lru-cache,1.0,3,9806.300000000001,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,py-003-date-parser,0.9629666666666666,3,11205.633333333333,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,py-004-expr-eval,0.6296333333333334,3,17092.066666666666,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,py-005-csv-parser,0.3,3,15829.9,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,py-006-toposort,0.43333333333333335,3,11590.366666666667,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/py-006-toposort
